"Date","State","Employed_Persons"
"Jul-2008","New.South.Wales",3402.9
"Jul-2008","Victoria",2655.4
"Jul-2008","Queensland",2194.9
"Jul-2008","South.Australia",787
"Jul-2008","Western.Australia",1172.2
"Jul-2008","Tasmania",236.8
"Jul-2008","Northern.Territory",112.8
"Jul-2008","Australian.Capital.Territory",200
"Aug-2008","New.South.Wales",3353.9
"Aug-2008","Victoria",2643.3
"Aug-2008","Queensland",2197
"Aug-2008","South.Australia",781.5
"Aug-2008","Western.Australia",1179
"Aug-2008","Tasmania",241.9
"Aug-2008","Northern.Territory",114.4
"Aug-2008","Australian.Capital.Territory",199.4
"Sep-2008","New.South.Wales",3425.8
"Sep-2008","Victoria",2666
"Sep-2008","Queensland",2219
"Sep-2008","South.Australia",795.6
"Sep-2008","Western.Australia",1187.1
"Sep-2008","Tasmania",242.9
"Sep-2008","Northern.Territory",116.4
"Sep-2008","Australian.Capital.Territory",201.8
"Oct-2008","New.South.Wales",3385.9
"Oct-2008","Victoria",2661.4
"Oct-2008","Queensland",2212.5
"Oct-2008","South.Australia",787.9
"Oct-2008","Western.Australia",1197.1
"Oct-2008","Tasmania",243.3
"Oct-2008","Northern.Territory",118.2
"Oct-2008","Australian.Capital.Territory",201.1
"Nov-2008","New.South.Wales",3376.5
"Nov-2008","Victoria",2647
"Nov-2008","Queensland",2207.3
"Nov-2008","South.Australia",793.1
"Nov-2008","Western.Australia",1182.3
"Nov-2008","Tasmania",238.6
"Nov-2008","Northern.Territory",112.4
"Nov-2008","Australian.Capital.Territory",200.2
"Dec-2008","New.South.Wales",3434.8
"Dec-2008","Victoria",2684.2
"Dec-2008","Queensland",2226.5
"Dec-2008","South.Australia",794.4
"Dec-2008","Western.Australia",1217.5
"Dec-2008","Tasmania",240.5
"Dec-2008","Northern.Territory",114.9
"Dec-2008","Australian.Capital.Territory",202.9
"Jan-2009","New.South.Wales",3365.4
"Jan-2009","Victoria",2637.8
"Jan-2009","Queensland",2178.1
"Jan-2009","South.Australia",775.9
"Jan-2009","Western.Australia",1171.6
"Jan-2009","Tasmania",239.4
"Jan-2009","Northern.Territory",115.1
"Jan-2009","Australian.Capital.Territory",197.8
"Feb-2009","New.South.Wales",3382.4
"Feb-2009","Victoria",2656.9
"Feb-2009","Queensland",2213.1
"Feb-2009","South.Australia",787.9
"Feb-2009","Western.Australia",1179.8
"Feb-2009","Tasmania",242.2
"Feb-2009","Northern.Territory",115.1
"Feb-2009","Australian.Capital.Territory",199.3
"Mar-2009","New.South.Wales",3383.8
"Mar-2009","Victoria",2656
"Mar-2009","Queensland",2213.3
"Mar-2009","South.Australia",785.2
"Mar-2009","Western.Australia",1183.6
"Mar-2009","Tasmania",239.1
"Mar-2009","Northern.Territory",116.2
"Mar-2009","Australian.Capital.Territory",198
"Apr-2009","New.South.Wales",3405.9
"Apr-2009","Victoria",2646.8
"Apr-2009","Queensland",2209.4
"Apr-2009","South.Australia",791.8
"Apr-2009","Western.Australia",1182.6
"Apr-2009","Tasmania",235.8
"Apr-2009","Northern.Territory",120.4
"Apr-2009","Australian.Capital.Territory",200
"May-2009","New.South.Wales",3391.6
"May-2009","Victoria",2653.6
"May-2009","Queensland",2206
"May-2009","South.Australia",791.9
"May-2009","Western.Australia",1187.6
"May-2009","Tasmania",236.6
"May-2009","Northern.Territory",122.5
"May-2009","Australian.Capital.Territory",197
"Jun-2009","New.South.Wales",3401.9
"Jun-2009","Victoria",2657.2
"Jun-2009","Queensland",2197.9
"Jun-2009","South.Australia",787
"Jun-2009","Western.Australia",1167.8
"Jun-2009","Tasmania",236.3
"Jun-2009","Northern.Territory",124.5
"Jun-2009","Australian.Capital.Territory",198.3
"Jul-2009","New.South.Wales",3428.6
"Jul-2009","Victoria",2674.1
"Jul-2009","Queensland",2204.8
"Jul-2009","South.Australia",783.6
"Jul-2009","Western.Australia",1163.1
"Jul-2009","Tasmania",237.8
"Jul-2009","Northern.Territory",118
"Jul-2009","Australian.Capital.Territory",198.8
"Aug-2009","New.South.Wales",3366.3
"Aug-2009","Victoria",2657.8
"Aug-2009","Queensland",2193.7
"Aug-2009","South.Australia",772.8
"Aug-2009","Western.Australia",1168.7
"Aug-2009","Tasmania",229.9
"Aug-2009","Northern.Territory",119
"Aug-2009","Australian.Capital.Territory",198.9
"Sep-2009","New.South.Wales",3432.8
"Sep-2009","Victoria",2694.5
"Sep-2009","Queensland",2225
"Sep-2009","South.Australia",799.1
"Sep-2009","Western.Australia",1172.1
"Sep-2009","Tasmania",237.3
"Sep-2009","Northern.Territory",119.8
"Sep-2009","Australian.Capital.Territory",201.7
"Oct-2009","New.South.Wales",3395.6
"Oct-2009","Victoria",2713.6
"Oct-2009","Queensland",2213.2
"Oct-2009","South.Australia",792
"Oct-2009","Western.Australia",1176.9
"Oct-2009","Tasmania",232.3
"Oct-2009","Northern.Territory",122.8
"Oct-2009","Australian.Capital.Territory",198.7
"Nov-2009","New.South.Wales",3388.3
"Nov-2009","Victoria",2725.3
"Nov-2009","Queensland",2193.4
"Nov-2009","South.Australia",793.1
"Nov-2009","Western.Australia",1173.7
"Nov-2009","Tasmania",231.6
"Nov-2009","Northern.Territory",123.3
"Nov-2009","Australian.Capital.Territory",200.5
"Dec-2009","New.South.Wales",3449.9
"Dec-2009","Victoria",2761.7
"Dec-2009","Queensland",2234.5
"Dec-2009","South.Australia",799.8
"Dec-2009","Western.Australia",1201.5
"Dec-2009","Tasmania",236.4
"Dec-2009","Northern.Territory",123.2
"Dec-2009","Australian.Capital.Territory",203.9
"Jan-2010","New.South.Wales",3383.3
"Jan-2010","Victoria",2727.9
"Jan-2010","Queensland",2174.2
"Jan-2010","South.Australia",796.4
"Jan-2010","Western.Australia",1176
"Jan-2010","Tasmania",234.5
"Jan-2010","Northern.Territory",118.6
"Jan-2010","Australian.Capital.Territory",199.1
"Feb-2010","New.South.Wales",3412.6
"Feb-2010","Victoria",2728.5
"Feb-2010","Queensland",2203.5
"Feb-2010","South.Australia",801.7
"Feb-2010","Western.Australia",1187.7
"Feb-2010","Tasmania",235.1
"Feb-2010","Northern.Territory",115.8
"Feb-2010","Australian.Capital.Territory",204.3
"Mar-2010","New.South.Wales",3423.1
"Mar-2010","Victoria",2737.4
"Mar-2010","Queensland",2220.3
"Mar-2010","South.Australia",796.8
"Mar-2010","Western.Australia",1190.1
"Mar-2010","Tasmania",238.6
"Mar-2010","Northern.Territory",116.2
"Mar-2010","Australian.Capital.Territory",206.4
"Apr-2010","New.South.Wales",3440.1
"Apr-2010","Victoria",2735.4
"Apr-2010","Queensland",2228.2
"Apr-2010","South.Australia",789.3
"Apr-2010","Western.Australia",1183
"Apr-2010","Tasmania",240.8
"Apr-2010","Northern.Territory",118.5
"Apr-2010","Australian.Capital.Territory",204.8
"May-2010","New.South.Wales",3419.6
"May-2010","Victoria",2742.1
"May-2010","Queensland",2239.1
"May-2010","South.Australia",797
"May-2010","Western.Australia",1195.8
"May-2010","Tasmania",239.5
"May-2010","Northern.Territory",118.6
"May-2010","Australian.Capital.Territory",205.7
"Jun-2010","New.South.Wales",3439.1
"Jun-2010","Victoria",2740.1
"Jun-2010","Queensland",2254
"Jun-2010","South.Australia",796.6
"Jun-2010","Western.Australia",1212.9
"Jun-2010","Tasmania",239.7
"Jun-2010","Northern.Territory",121.2
"Jun-2010","Australian.Capital.Territory",205.7
"Jul-2010","New.South.Wales",3452.6
"Jul-2010","Victoria",2748.5
"Jul-2010","Queensland",2246.9
"Jul-2010","South.Australia",801.4
"Jul-2010","Western.Australia",1216.7
"Jul-2010","Tasmania",237.6
"Jul-2010","Northern.Territory",121.8
"Jul-2010","Australian.Capital.Territory",204.9
"Aug-2010","New.South.Wales",3435.3
"Aug-2010","Victoria",2750.5
"Aug-2010","Queensland",2214.4
"Aug-2010","South.Australia",797.8
"Aug-2010","Western.Australia",1208.9
"Aug-2010","Tasmania",237.4
"Aug-2010","Northern.Territory",123.5
"Aug-2010","Australian.Capital.Territory",206.1
"Sep-2010","New.South.Wales",3511.4
"Sep-2010","Victoria",2783.9
"Sep-2010","Queensland",2265.8
"Sep-2010","South.Australia",806.6
"Sep-2010","Western.Australia",1221.5
"Sep-2010","Tasmania",239
"Sep-2010","Northern.Territory",124.4
"Sep-2010","Australian.Capital.Territory",206.7
"Oct-2010","New.South.Wales",3493
"Oct-2010","Victoria",2779.8
"Oct-2010","Queensland",2269.1
"Oct-2010","South.Australia",805.6
"Oct-2010","Western.Australia",1211.3
"Oct-2010","Tasmania",238.1
"Oct-2010","Northern.Territory",123.7
"Oct-2010","Australian.Capital.Territory",208.4
"Nov-2010","New.South.Wales",3502.1
"Nov-2010","Victoria",2794.8
"Nov-2010","Queensland",2260.4
"Nov-2010","South.Australia",802.5
"Nov-2010","Western.Australia",1218
"Nov-2010","Tasmania",237.2
"Nov-2010","Northern.Territory",121.1
"Nov-2010","Australian.Capital.Territory",208.5
"Dec-2010","New.South.Wales",3559.9
"Dec-2010","Victoria",2825.2
"Dec-2010","Queensland",2286.8
"Dec-2010","South.Australia",812.4
"Dec-2010","Western.Australia",1236.7
"Dec-2010","Tasmania",242.3
"Dec-2010","Northern.Territory",120.5
"Dec-2010","Australian.Capital.Territory",211.1
"Jan-2011","New.South.Wales",3482.4
"Jan-2011","Victoria",2793.6
"Jan-2011","Queensland",2221.1
"Jan-2011","South.Australia",789.8
"Jan-2011","Western.Australia",1211.3
"Jan-2011","Tasmania",239.4
"Jan-2011","Northern.Territory",120.2
"Jan-2011","Australian.Capital.Territory",205.8
"Feb-2011","New.South.Wales",3526.7
"Feb-2011","Victoria",2814.2
"Feb-2011","Queensland",2227.8
"Feb-2011","South.Australia",802.9
"Feb-2011","Western.Australia",1209.9
"Feb-2011","Tasmania",238.1
"Feb-2011","Northern.Territory",121.1
"Feb-2011","Australian.Capital.Territory",205.4
"Mar-2011","New.South.Wales",3536
"Mar-2011","Victoria",2820.5
"Mar-2011","Queensland",2248.9
"Mar-2011","South.Australia",810.2
"Mar-2011","Western.Australia",1228.5
"Mar-2011","Tasmania",241.8
"Mar-2011","Northern.Territory",121.2
"Mar-2011","Australian.Capital.Territory",209.9
"Apr-2011","New.South.Wales",3498.6
"Apr-2011","Victoria",2800.8
"Apr-2011","Queensland",2271.1
"Apr-2011","South.Australia",809.9
"Apr-2011","Western.Australia",1236.5
"Apr-2011","Tasmania",243
"Apr-2011","Northern.Territory",118.5
"Apr-2011","Australian.Capital.Territory",208
"May-2011","New.South.Wales",3498.2
"May-2011","Victoria",2812.7
"May-2011","Queensland",2268.3
"May-2011","South.Australia",807.4
"May-2011","Western.Australia",1246.1
"May-2011","Tasmania",238.9
"May-2011","Northern.Territory",117.4
"May-2011","Australian.Capital.Territory",207.1
"Jun-2011","New.South.Wales",3487.4
"Jun-2011","Victoria",2831.7
"Jun-2011","Queensland",2277.5
"Jun-2011","South.Australia",814.1
"Jun-2011","Western.Australia",1246.3
"Jun-2011","Tasmania",237
"Jun-2011","Northern.Territory",120
"Jun-2011","Australian.Capital.Territory",207.4
"Jul-2011","New.South.Wales",3511.6
"Jul-2011","Victoria",2810
"Jul-2011","Queensland",2274.7
"Jul-2011","South.Australia",811.9
"Jul-2011","Western.Australia",1255.1
"Jul-2011","Tasmania",238.3
"Jul-2011","Northern.Territory",118.7
"Jul-2011","Australian.Capital.Territory",205.4
"Aug-2011","New.South.Wales",3477
"Aug-2011","Victoria",2787.3
"Aug-2011","Queensland",2258.8
"Aug-2011","South.Australia",801.2
"Aug-2011","Western.Australia",1241.1
"Aug-2011","Tasmania",234.7
"Aug-2011","Northern.Territory",120.2
"Aug-2011","Australian.Capital.Territory",207
"Sep-2011","New.South.Wales",3545.2
"Sep-2011","Victoria",2829.5
"Sep-2011","Queensland",2298.7
"Sep-2011","South.Australia",812.6
"Sep-2011","Western.Australia",1260.2
"Sep-2011","Tasmania",238.3
"Sep-2011","Northern.Territory",124.9
"Sep-2011","Australian.Capital.Territory",206.7
"Oct-2011","New.South.Wales",3510.4
"Oct-2011","Victoria",2825
"Oct-2011","Queensland",2312.7
"Oct-2011","South.Australia",809.1
"Oct-2011","Western.Australia",1242.5
"Oct-2011","Tasmania",238.4
"Oct-2011","Northern.Territory",125.1
"Oct-2011","Australian.Capital.Territory",207.8
"Nov-2011","New.South.Wales",3511.9
"Nov-2011","Victoria",2810.6
"Nov-2011","Queensland",2282.4
"Nov-2011","South.Australia",811.9
"Nov-2011","Western.Australia",1255.4
"Nov-2011","Tasmania",236.2
"Nov-2011","Northern.Territory",124.7
"Nov-2011","Australian.Capital.Territory",206.2
"Dec-2011","New.South.Wales",3543.3
"Dec-2011","Victoria",2840.1
"Dec-2011","Queensland",2301
"Dec-2011","South.Australia",819.1
"Dec-2011","Western.Australia",1273.5
"Dec-2011","Tasmania",240.8
"Dec-2011","Northern.Territory",126.7
"Dec-2011","Australian.Capital.Territory",211.3
"Jan-2012","New.South.Wales",3478.2
"Jan-2012","Victoria",2793.1
"Jan-2012","Queensland",2261.2
"Jan-2012","South.Australia",799.9
"Jan-2012","Western.Australia",1266.9
"Jan-2012","Tasmania",232.8
"Jan-2012","Northern.Territory",120.6
"Jan-2012","Australian.Capital.Territory",207.8
"Feb-2012","New.South.Wales",3507.9
"Feb-2012","Victoria",2805.5
"Feb-2012","Queensland",2263.8
"Feb-2012","South.Australia",808.6
"Feb-2012","Western.Australia",1283.6
"Feb-2012","Tasmania",235.1
"Feb-2012","Northern.Territory",123.3
"Feb-2012","Australian.Capital.Territory",209.9
"Mar-2012","New.South.Wales",3551.1
"Mar-2012","Victoria",2825
"Mar-2012","Queensland",2285.5
"Mar-2012","South.Australia",811.2
"Mar-2012","Western.Australia",1290.5
"Mar-2012","Tasmania",235.7
"Mar-2012","Northern.Territory",126.4
"Mar-2012","Australian.Capital.Territory",209.1
"Apr-2012","New.South.Wales",3523.1
"Apr-2012","Victoria",2847.2
"Apr-2012","Queensland",2288.4
"Apr-2012","South.Australia",806.1
"Apr-2012","Western.Australia",1297.7
"Apr-2012","Tasmania",233.2
"Apr-2012","Northern.Territory",122.8
"Apr-2012","Australian.Capital.Territory",213.1
"May-2012","New.South.Wales",3548.3
"May-2012","Victoria",2863.4
"May-2012","Queensland",2289.4
"May-2012","South.Australia",810.9
"May-2012","Western.Australia",1307.7
"May-2012","Tasmania",237.1
"May-2012","Northern.Territory",123.8
"May-2012","Australian.Capital.Territory",212.6
"Jun-2012","New.South.Wales",3531
"Jun-2012","Victoria",2861.5
"Jun-2012","Queensland",2286.2
"Jun-2012","South.Australia",805.7
"Jun-2012","Western.Australia",1304.2
"Jun-2012","Tasmania",232.9
"Jun-2012","Northern.Territory",122.3
"Jun-2012","Australian.Capital.Territory",212.3
"Jul-2012","New.South.Wales",3543.4
"Jul-2012","Victoria",2851.5
"Jul-2012","Queensland",2290.1
"Jul-2012","South.Australia",808.7
"Jul-2012","Western.Australia",1300.6
"Jul-2012","Tasmania",234
"Jul-2012","Northern.Territory",127.6
"Jul-2012","Australian.Capital.Territory",212.9
"Aug-2012","New.South.Wales",3506.2
"Aug-2012","Victoria",2812.5
"Aug-2012","Queensland",2280.3
"Aug-2012","South.Australia",792.6
"Aug-2012","Western.Australia",1298
"Aug-2012","Tasmania",232.5
"Aug-2012","Northern.Territory",128.9
"Aug-2012","Australian.Capital.Territory",213.2
"Sep-2012","New.South.Wales",3594
"Sep-2012","Victoria",2863.6
"Sep-2012","Queensland",2294.4
"Sep-2012","South.Australia",806.8
"Sep-2012","Western.Australia",1320.8
"Sep-2012","Tasmania",235
"Sep-2012","Northern.Territory",130.3
"Sep-2012","Australian.Capital.Territory",212.4
"Oct-2012","New.South.Wales",3569.9
"Oct-2012","Victoria",2854.6
"Oct-2012","Queensland",2288
"Oct-2012","South.Australia",808.7
"Oct-2012","Western.Australia",1307.7
"Oct-2012","Tasmania",236.7
"Oct-2012","Northern.Territory",128.4
"Oct-2012","Australian.Capital.Territory",212
"Nov-2012","New.South.Wales",3544.2
"Nov-2012","Victoria",2840.1
"Nov-2012","Queensland",2298.3
"Nov-2012","South.Australia",808.8
"Nov-2012","Western.Australia",1310.3
"Nov-2012","Tasmania",232.3
"Nov-2012","Northern.Territory",132.7
"Nov-2012","Australian.Capital.Territory",211.6
"Dec-2012","New.South.Wales",3605.3
"Dec-2012","Victoria",2886
"Dec-2012","Queensland",2297.1
"Dec-2012","South.Australia",823.5
"Dec-2012","Western.Australia",1327.9
"Dec-2012","Tasmania",235.9
"Dec-2012","Northern.Territory",129.8
"Dec-2012","Australian.Capital.Territory",215.9
"Jan-2013","New.South.Wales",3546.2
"Jan-2013","Victoria",2813.1
"Jan-2013","Queensland",2275.8
"Jan-2013","South.Australia",800.1
"Jan-2013","Western.Australia",1305
"Jan-2013","Tasmania",230.9
"Jan-2013","Northern.Territory",124.9
"Jan-2013","Australian.Capital.Territory",209.9
"Feb-2013","New.South.Wales",3592.7
"Feb-2013","Victoria",2864.3
"Feb-2013","Queensland",2281.6
"Feb-2013","South.Australia",809.4
"Feb-2013","Western.Australia",1308.7
"Feb-2013","Tasmania",235.2
"Feb-2013","Northern.Territory",122.5
"Feb-2013","Australian.Capital.Territory",211
"Mar-2013","New.South.Wales",3610.6
"Mar-2013","Victoria",2857.2
"Mar-2013","Queensland",2282.6
"Mar-2013","South.Australia",812.7
"Mar-2013","Western.Australia",1304.2
"Mar-2013","Tasmania",233.3
"Mar-2013","Northern.Territory",124.3
"Mar-2013","Australian.Capital.Territory",212.5
"Apr-2013","New.South.Wales",3627.9
"Apr-2013","Victoria",2868.8
"Apr-2013","Queensland",2291.3
"Apr-2013","South.Australia",815.6
"Apr-2013","Western.Australia",1305
"Apr-2013","Tasmania",232.3
"Apr-2013","Northern.Territory",126.4
"Apr-2013","Australian.Capital.Territory",213.9
"May-2013","New.South.Wales",3611.3
"May-2013","Victoria",2882.1
"May-2013","Queensland",2293.5
"May-2013","South.Australia",821.8
"May-2013","Western.Australia",1307.1
"May-2013","Tasmania",235.5
"May-2013","Northern.Territory",125.4
"May-2013","Australian.Capital.Territory",215
"Jun-2013","New.South.Wales",3606.7
"Jun-2013","Victoria",2904.3
"Jun-2013","Queensland",2288.6
"Jun-2013","South.Australia",808.3
"Jun-2013","Western.Australia",1308.1
"Jun-2013","Tasmania",231.2
"Jun-2013","Northern.Territory",131.4
"Jun-2013","Australian.Capital.Territory",213.9
"Jul-2013","New.South.Wales",3600.6
"Jul-2013","Victoria",2888.7
"Jul-2013","Queensland",2310.9
"Jul-2013","South.Australia",799.1
"Jul-2013","Western.Australia",1304.8
"Jul-2013","Tasmania",231.2
"Jul-2013","Northern.Territory",131.2
"Jul-2013","Australian.Capital.Territory",213.4
"Aug-2013","New.South.Wales",3567.2
"Aug-2013","Victoria",2859.3
"Aug-2013","Queensland",2284.9
"Aug-2013","South.Australia",787.6
"Aug-2013","Western.Australia",1293.6
"Aug-2013","Tasmania",228.1
"Aug-2013","Northern.Territory",130.1
"Aug-2013","Australian.Capital.Territory",210.5
"Sep-2013","New.South.Wales",3613.8
"Sep-2013","Victoria",2888.2
"Sep-2013","Queensland",2336.8
"Sep-2013","South.Australia",808
"Sep-2013","Western.Australia",1316.9
"Sep-2013","Tasmania",230.6
"Sep-2013","Northern.Territory",132.9
"Sep-2013","Australian.Capital.Territory",212
"Oct-2013","New.South.Wales",3582.9
"Oct-2013","Victoria",2892.3
"Oct-2013","Queensland",2328.2
"Oct-2013","South.Australia",795.7
"Oct-2013","Western.Australia",1309
"Oct-2013","Tasmania",231.1
"Oct-2013","Northern.Territory",133
"Oct-2013","Australian.Capital.Territory",210.3
"Nov-2013","New.South.Wales",3569.5
"Nov-2013","Victoria",2884
"Nov-2013","Queensland",2319.5
"Nov-2013","South.Australia",797.9
"Nov-2013","Western.Australia",1302.9
"Nov-2013","Tasmania",228.9
"Nov-2013","Northern.Territory",133.6
"Nov-2013","Australian.Capital.Territory",209.6
"Dec-2013","New.South.Wales",3604
"Dec-2013","Victoria",2899.1
"Dec-2013","Queensland",2324.4
"Dec-2013","South.Australia",806.6
"Dec-2013","Western.Australia",1323.3
"Dec-2013","Tasmania",230.7
"Dec-2013","Northern.Territory",135.5
"Dec-2013","Australian.Capital.Territory",213.9
"Jan-2014","New.South.Wales",3552
"Jan-2014","Victoria",2859.5
"Jan-2014","Queensland",2258.2
"Jan-2014","South.Australia",785.6
"Jan-2014","Western.Australia",1294.7
"Jan-2014","Tasmania",233
"Jan-2014","Northern.Territory",128.8
"Jan-2014","Australian.Capital.Territory",212.1
"Feb-2014","New.South.Wales",3597.2
"Feb-2014","Victoria",2876.3
"Feb-2014","Queensland",2310.7
"Feb-2014","South.Australia",797.7
"Feb-2014","Western.Australia",1301.5
"Feb-2014","Tasmania",233
"Feb-2014","Northern.Territory",134.6
"Feb-2014","Australian.Capital.Territory",213.5
"Mar-2014","New.South.Wales",3636.6
"Mar-2014","Victoria",2878.8
"Mar-2014","Queensland",2332.1
"Mar-2014","South.Australia",799.3
"Mar-2014","Western.Australia",1307.5
"Mar-2014","Tasmania",235.7
"Mar-2014","Northern.Territory",131.6
"Mar-2014","Australian.Capital.Territory",214.1
"Apr-2014","New.South.Wales",3642.5
"Apr-2014","Victoria",2874.7
"Apr-2014","Queensland",2338.9
"Apr-2014","South.Australia",806.3
"Apr-2014","Western.Australia",1305.3
"Apr-2014","Tasmania",240.5
"Apr-2014","Northern.Territory",132.9
"Apr-2014","Australian.Capital.Territory",213.9
"May-2014","New.South.Wales",3603.4
"May-2014","Victoria",2909.3
"May-2014","Queensland",2340.4
"May-2014","South.Australia",802.3
"May-2014","Western.Australia",1315.6
"May-2014","Tasmania",236.6
"May-2014","Northern.Territory",136.4
"May-2014","Australian.Capital.Territory",209.4
"Jun-2014","New.South.Wales",3614
"Jun-2014","Victoria",2896.7
"Jun-2014","Queensland",2338.2
"Jun-2014","South.Australia",807.7
"Jun-2014","Western.Australia",1314.2
"Jun-2014","Tasmania",236.4
"Jun-2014","Northern.Territory",131.2
"Jun-2014","Australian.Capital.Territory",214.9
"Jul-2014","New.South.Wales",3611.5
"Jul-2014","Victoria",2907
"Jul-2014","Queensland",2332.1
"Jul-2014","South.Australia",799.4
"Jul-2014","Western.Australia",1313.3
"Jul-2014","Tasmania",236
"Jul-2014","Northern.Territory",128.1
"Jul-2014","Australian.Capital.Territory",214.9
"Aug-2014","New.South.Wales",3623.2
"Aug-2014","Victoria",2913
"Aug-2014","Queensland",2336.3
"Aug-2014","South.Australia",808.8
"Aug-2014","Western.Australia",1313
"Aug-2014","Tasmania",237.8
"Aug-2014","Northern.Territory",130.9
"Aug-2014","Australian.Capital.Territory",209.8
"Sep-2014","New.South.Wales",3613.2
"Sep-2014","Victoria",2911.1
"Sep-2014","Queensland",2318.6
"Sep-2014","South.Australia",804.1
"Sep-2014","Western.Australia",1314.7
"Sep-2014","Tasmania",236.2
"Sep-2014","Northern.Territory",128.9
"Sep-2014","Australian.Capital.Territory",207.2
"Oct-2014","New.South.Wales",3622.5
"Oct-2014","Victoria",2917.7
"Oct-2014","Queensland",2315.6
"Oct-2014","South.Australia",798.4
"Oct-2014","Western.Australia",1318.2
"Oct-2014","Tasmania",240
"Oct-2014","Northern.Territory",131.4
"Oct-2014","Australian.Capital.Territory",206.4
"Nov-2014","New.South.Wales",3634
"Nov-2014","Victoria",2928.5
"Nov-2014","Queensland",2305.5
"Nov-2014","South.Australia",801.3
"Nov-2014","Western.Australia",1325.4
"Nov-2014","Tasmania",242.2
"Nov-2014","Northern.Territory",132.1
"Nov-2014","Australian.Capital.Territory",212.7
"Dec-2014","New.South.Wales",3662.4
"Dec-2014","Victoria",2988.1
"Dec-2014","Queensland",2342.4
"Dec-2014","South.Australia",805
"Dec-2014","Western.Australia",1328.9
"Dec-2014","Tasmania",243.7
"Dec-2014","Northern.Territory",131.6
"Dec-2014","Australian.Capital.Territory",213.7
"Jan-2015","New.South.Wales",3576.9
"Jan-2015","Victoria",2933.3
"Jan-2015","Queensland",2279.4
"Jan-2015","South.Australia",790.1
"Jan-2015","Western.Australia",1308.8
"Jan-2015","Tasmania",238.8
"Jan-2015","Northern.Territory",131
"Jan-2015","Australian.Capital.Territory",209.1
"Feb-2015","New.South.Wales",3658.5
"Feb-2015","Victoria",3006.6
"Feb-2015","Queensland",2337.5
"Feb-2015","South.Australia",802.7
"Feb-2015","Western.Australia",1334.5
"Feb-2015","Tasmania",241.4
"Feb-2015","Northern.Territory",133.1
"Feb-2015","Australian.Capital.Territory",209.9
"Mar-2015","New.South.Wales",3678.2
"Mar-2015","Victoria",2985.7
"Mar-2015","Queensland",2310.5
"Mar-2015","South.Australia",807.7
"Mar-2015","Western.Australia",1327.5
"Mar-2015","Tasmania",240.7
"Mar-2015","Northern.Territory",134.9
"Mar-2015","Australian.Capital.Territory",212.9
"Apr-2015","New.South.Wales",3692.9
"Apr-2015","Victoria",2984.2
"Apr-2015","Queensland",2323.2
"Apr-2015","South.Australia",807.9
"Apr-2015","Western.Australia",1312.5
"Apr-2015","Tasmania",240.2
"Apr-2015","Northern.Territory",135.7
"Apr-2015","Australian.Capital.Territory",214.9
"May-2015","New.South.Wales",3689.1
"May-2015","Victoria",3002.2
"May-2015","Queensland",2347.7
"May-2015","South.Australia",810.4
"May-2015","Western.Australia",1344.4
"May-2015","Tasmania",239.8
"May-2015","Northern.Territory",133.7
"May-2015","Australian.Capital.Territory",214.1
"Jun-2015","New.South.Wales",3702.7
"Jun-2015","Victoria",2990.4
"Jun-2015","Queensland",2341.8
"Jun-2015","South.Australia",805
"Jun-2015","Western.Australia",1323.8
"Jun-2015","Tasmania",239.9
"Jun-2015","Northern.Territory",136.7
"Jun-2015","Australian.Capital.Territory",212.7
"Jul-2015","New.South.Wales",3724.7
"Jul-2015","Victoria",2992.2
"Jul-2015","Queensland",2335.4
"Jul-2015","South.Australia",799.8
"Jul-2015","Western.Australia",1318
"Jul-2015","Tasmania",239
"Jul-2015","Northern.Territory",136.3
"Jul-2015","Australian.Capital.Territory",214.4
"Aug-2015","New.South.Wales",3708.8
"Aug-2015","Victoria",2960.4
"Aug-2015","Queensland",2334
"Aug-2015","South.Australia",800.1
"Aug-2015","Western.Australia",1313.5
"Aug-2015","Tasmania",240.7
"Aug-2015","Northern.Territory",135.6
"Aug-2015","Australian.Capital.Territory",209.6
"Sep-2015","New.South.Wales",3742.3
"Sep-2015","Victoria",2977.6
"Sep-2015","Queensland",2355.2
"Sep-2015","South.Australia",797.6
"Sep-2015","Western.Australia",1310.4
"Sep-2015","Tasmania",240.5
"Sep-2015","Northern.Territory",136.8
"Sep-2015","Australian.Capital.Territory",210.6
"Oct-2015","New.South.Wales",3758
"Oct-2015","Victoria",3019.2
"Oct-2015","Queensland",2380.4
"Oct-2015","South.Australia",800
"Oct-2015","Western.Australia",1323.5
"Oct-2015","Tasmania",240.4
"Oct-2015","Northern.Territory",134.6
"Oct-2015","Australian.Capital.Territory",209.7
"Nov-2015","New.South.Wales",3812.3
"Nov-2015","Victoria",3034.8
"Nov-2015","Queensland",2376.5
"Nov-2015","South.Australia",810.7
"Nov-2015","Western.Australia",1312
"Nov-2015","Tasmania",241.3
"Nov-2015","Northern.Territory",133.8
"Nov-2015","Australian.Capital.Territory",213.7
"Dec-2015","New.South.Wales",3834.1
"Dec-2015","Victoria",3046.9
"Dec-2015","Queensland",2400
"Dec-2015","South.Australia",816
"Dec-2015","Western.Australia",1333.5
"Dec-2015","Tasmania",239.7
"Dec-2015","Northern.Territory",135.9
"Dec-2015","Australian.Capital.Territory",218.9
"Jan-2016","New.South.Wales",3740.2
"Jan-2016","Victoria",2980.8
"Jan-2016","Queensland",2352.4
"Jan-2016","South.Australia",795.8
"Jan-2016","Western.Australia",1306.3
"Jan-2016","Tasmania",236.6
